INFO:2020-11-29 17:10:54,081127.0.0.1 - - [29/Nov/2020 17:10:54] "[37mGET / HTTP/1.1[0m" 200 -
DEBUG:2020-12-02 13:34:49,901Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:34:50,010https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 13:34:50,019Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 13:34:50,296https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
INFO:2020-12-02 13:34:50,384127.0.0.1 - - [02/Dec/2020 13:34:50] "[37mGET /index?alarm=2020-12-02T13%3A35&two=Test&news=news&weather=weather HTTP/1.1[0m" 200 -
DEBUG:2020-12-02 13:35:51,465Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:35:51,607https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 13:35:51,621Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:35:51,988https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 13:35:51,997Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-12-02 13:35:52,043http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 467
DEBUG:2020-12-02 13:35:52,049Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 13:35:52,233https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-12-02 13:37:28,775Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:37:28,895https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 13:37:28,904Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:37:29,167https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 13:37:29,172Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 13:37:29,340https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
INFO:2020-12-02 13:37:29,421127.0.0.1 - - [02/Dec/2020 13:37:29] "[37mGET /index HTTP/1.1[0m" 200 -
INFO:2020-12-02 13:41:27,462127.0.0.1 - - [02/Dec/2020 13:41:27] "[37mGET / HTTP/1.1[0m" 200 -
DEBUG:2020-12-02 13:41:31,352Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:41:31,517https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 13:41:31,528Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:41:32,065https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 13:41:32,079Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 13:41:32,369https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
INFO:2020-12-02 13:41:32,400127.0.0.1 - - [02/Dec/2020 13:41:32] "[37mGET /index?newspaper=BBC&location=Merstham HTTP/1.1[0m" 200 -
DEBUG:2020-12-02 13:41:47,241Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:41:47,378https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 13:41:47,392Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:41:47,507https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 13:41:47,518Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 13:41:47,707https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
INFO:2020-12-02 13:41:47,714127.0.0.1 - - [02/Dec/2020 13:41:47] "[37mGET /index?alarm=2020-12-02T13%3A42&two=UHHHHHH HTTP/1.1[0m" 200 -
DEBUG:2020-12-02 13:42:48,022Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:42:48,155https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 13:42:48,169Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:42:48,283https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 13:42:48,293Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-12-02 13:42:48,376http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 467
DEBUG:2020-12-02 13:42:48,381Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 13:42:48,587https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
WARNING:2020-12-02 13:42:48,592An error has been detected
ERROR:2020-12-02 13:42:48,592Exception on /index [GET]
Traceback (most recent call last):
  File "c:\Users\pierre\Desktop\CA3\COVID_smart_alarm_V1.py", line 292, in index
    scheduler.run(blocking=False)
  File "C:\Users\pierre\AppData\Local\Programs\Python\Python39\lib\sched.py", line 151, in run
    action(*argument, **kwargs)
  File "c:\Users\pierre\Desktop\CA3\COVID_smart_alarm_V1.py", line 118, in breifing
    covid_string=covid_message['part1'],covid_data[0],covid_message['part2'],covid_data[2],covid_message['part3'],covid_data[1],covid_message['part4'],covid_data[3],covid_message['part5'],covid_data[4],covid_message['part6'],(covid_data[5]+covid_data[4])
TypeError: unsupported operand type(s) for +: 'NoneType' and 'int'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 2447, in wsgi_app
    response = self.full_dispatch_request()
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1952, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1821, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\_compat.py", line 39, in reraise
    raise value
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1950, in full_dispatch_request
    rv = self.dispatch_request()
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1936, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "c:\Users\pierre\Desktop\CA3\COVID_smart_alarm_V1.py", line 343, in index
    raise RuntimeError
RuntimeError
INFO:2020-12-02 13:42:48,602127.0.0.1 - - [02/Dec/2020 13:42:48] "[35m[1mGET /index HTTP/1.1[0m" 500 -
INFO:2020-12-02 13:47:10,302127.0.0.1 - - [02/Dec/2020 13:47:10] "[37mGET / HTTP/1.1[0m" 200 -
DEBUG:2020-12-02 13:47:14,196Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:47:14,365https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 13:47:14,380Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:47:14,695https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 13:47:14,712Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 13:47:14,956https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
INFO:2020-12-02 13:47:14,985127.0.0.1 - - [02/Dec/2020 13:47:14] "[37mGET /index?newspaper=BBC&location=Merstham HTTP/1.1[0m" 200 -
DEBUG:2020-12-02 13:47:43,072Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:47:43,190https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 13:47:43,205Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:47:43,317https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 13:47:43,327Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 13:47:43,535https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
INFO:2020-12-02 13:47:43,541127.0.0.1 - - [02/Dec/2020 13:47:43] "[37mGET /index?alarm=2020-12-02T13%3A48&two=UHHHHHH&news=news&weather=weather HTTP/1.1[0m" 200 -
DEBUG:2020-12-02 13:48:44,546Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:48:44,695https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 13:48:44,709Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:48:44,981https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 13:48:44,991Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-12-02 13:48:45,043http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 467
DEBUG:2020-12-02 13:48:45,049Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 13:48:45,293https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-12-02 13:50:21,092Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:50:21,222https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 13:50:21,231Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 13:50:21,576https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 13:50:21,581Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 13:50:21,884https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
INFO:2020-12-02 13:50:21,945127.0.0.1 - - [02/Dec/2020 13:50:21] "[37mGET /index HTTP/1.1[0m" 200 -
INFO:2020-12-02 16:12:34,801127.0.0.1 - - [02/Dec/2020 16:12:34] "[37mGET / HTTP/1.1[0m" 200 -
INFO:2020-12-02 16:12:35,203127.0.0.1 - - [02/Dec/2020 16:12:35] "[37mGET / HTTP/1.1[0m" 200 -
DEBUG:2020-12-02 16:12:40,079Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 16:12:40,304https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 16:12:40,315Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 16:12:40,475https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 16:12:40,488Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 16:12:40,787https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
INFO:2020-12-02 16:12:40,887127.0.0.1 - - [02/Dec/2020 16:12:40] "[37mGET /index?newspaper=BBC&location=Merstham HTTP/1.1[0m" 200 -
DEBUG:2020-12-02 16:13:07,949Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 16:13:08,086https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 16:13:08,090Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 16:13:08,166https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 16:13:08,169Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 16:13:08,329https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
INFO:2020-12-02 16:13:08,342127.0.0.1 - - [02/Dec/2020 16:13:08] "[37mGET /index?alarm=2020-12-02T16%3A14&two=Pierre&news=news&weather=weather HTTP/1.1[0m" 200 -
DEBUG:2020-12-02 16:14:08,558Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 16:14:08,655https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 16:14:08,659Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 16:14:08,737https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 16:14:08,740Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-12-02 16:14:08,820http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 467
DEBUG:2020-12-02 16:14:08,821Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 16:14:09,012https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-12-02 16:15:34,827Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 16:15:34,934https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-02 16:15:34,938Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-02 16:15:35,126https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-12-02 16:15:35,129Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-12-02 16:15:35,286https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
INFO:2020-12-02 16:15:35,291127.0.0.1 - - [02/Dec/2020 16:15:35] "[37mGET /index HTTP/1.1[0m" 200 -
